name,category,address,lat,lng,benefitValue,discountPercent,benefit_source_url,benefit_note,address_enriched
강화갯벌장어직판장,음식점,인천광역시 강화군 내가면 중앙로 1278,37.70312656,126.3825007,,,,,인천 강화군 내가면 중앙로 1278
강화섬보리밥,음식점,인천광역시 강화군 선원면 시리미로 146,37.72699793,126.4637068,,,,,인천 강화군 선원면 시리미로 146
삼능참숯한우,음식점,인천광역시 부평구 부영로 10 (부평동),37.48627804,126.7178403,,,,,인천 부평구 부영로 10
갯마을갯뻘낙지,음식점,인천광역시 연수구 벚꽃로158번길 38 (연수동),37.41404581,126.680922,,,,,인천 연수구 벚꽃로158번길 38
삼삼구이,음식점,인천광역시 옹진군 백령면 백령로 322,37.97342381,124.7134627,,,,,인천 옹진군 백령면 백령로 322
거궁 부평점,음식점,인천광역시 부평구 아트센터로 166 (십정동),37.4822383,126.7049334,,,,,인천 부평구 아트센터로 166
새우물식당,음식점,인천광역시 미추홀구 미추로19번길 14 (숭의동),37.46182564,126.6466187,,,,,인천 미추홀구 미추로19번길 14
스이또스이또,음식점,"인천광역시 연수구 해돋이로 107 (송도동, 송도 더샵 퍼스트월드)",37.39123818,126.647845,,,,,인천광역시 연수구 해돋이로 107
해운정양식장,음식점,인천광역시 강화군 양도면 해안서로 331,37.6639689,126.408176,,,,,인천광역시 강화군 양도면 해안서로 331
송림기사식당,음식점,인천광역시 동구 새천년로 28 (송림동),37.4710456,126.6496537,,,,,인천광역시 동구 새천년로 28
나룻터 꽃게집,음식점,인천광역시 강화군 내가면 중앙로 1270,37.70361106,126.3834243,,,,,인천광역시 강화군 내가면 중앙로 1270
불티나조개구이,음식점,인천광역시 중구 마시란로 241 (덕교동),37.43927281,126.4065268,,,,,인천광역시 중구 마시란로 241
섬마을다리집,음식점,인천광역시 옹진군 북도면 신도로 254,37.52839908,126.4365827,,,,,인천광역시 옹진군 북도면 신도로 254
한판떠조개구이,음식점,,37.44674952,126.3952081,,,,,인천광역시 중구 을왕동 179-330
경복궁 가좌점,음식점,인천광역시 서구 원적로 132 (가좌동),37.49697814,126.6853943,,,,,인천 서구 원적로 132
선창집 장어구이,음식점,인천광역시 강화군 선원면 해안동로 1199,37.72183182,126.5132756,,,,,인천 강화군 선원면 해안동로 1199
섬사랑굴사랑,음식점,인천광역시 옹진군 북도면 모도로50번길 10,37.53577498,126.4131016,,,,,인천 옹진군 북도면 모도로50번길 10
솔향기,음식점,인천광역시 강화군 하점면 장정양오길 147,37.78314208,126.4352115,,,,,인천 강화군 하점면 장정양오길 147
경복궁 계산점,음식점,인천광역시 계양구 도두리로 31-1 (계산동),37.53438341,126.7377305,,,,,인천 계양구 도두리로 31-1
송도갈매기,음식점,인천광역시 연수구 능허대로151번길 25 (옥련동),37.4216712,126.646918,,,,,인천 연수구 능허대로151번길 25
