name,category,address,lat,lng,benefitValue,discountPercent,benefit_source_url,benefit_note,address_enriched
어씽,카페,인천광역시?중구?중산동 884-11,37.49666517,126.5505073,,,,,"인천광역시 중구 운중로 159-22, 1층 (중산동)"
스왈로,카페,인천광역시?중구?운남동 208-6,37.48559631,126.5337281,,,,,"인천광역시 중구 운남로82번길 5, 1층 (운남동)"
지구별커피,카페,인천광역시?중구?도원동 12-89,37.46829881,126.6416736,,,,,"인천광역시 중구 샛골로 61, 1층 좌측 (도원동)"
과일꽃,카페,인천광역시?중구?운남동 1523-7,37.49146962,126.5331239,,,,,"인천광역시 중구 운남로 156, 1층 102호 일부 (운남동)"
#51 B동,카페,인천광역시?중구?덕교동 485-7,37.43973169,126.4160215,,,,,"인천광역시 중구 마시란로170번길 51, 2동 1층 (덕교동)"
카페631,카페,인천광역시?중구?경동 239-13 카페631,37.47226257,126.6296239,,,,,인천광역시 중구 개항로 63-1 (경동)
메가스퀴즈,카페,인천광역시?중구?중산동 1886-20?비젼프라자?II,37.48897312,126.560146,,,,,"인천광역시 중구 자연대로 40, 비젼프라자 II 1층 111호 (중산동)"
안녕 소리집,카페,인천광역시?중구?경동 94-2 지디엔,37.47304909,126.6344666,,,,,"인천광역시 중구 참외전로 162, 지디엔 1~2층 (경동)"
더버터클럽,카페,인천광역시?중구?중앙동2가 23,37.47319118,126.6213601,,,,,"인천광역시 중구 신포로23번길 80, 1층 일부 (중앙동2가)"
굽굽&레인보우탕후루,카페,인천광역시?중구?중산동 1947-6,37.49231168,126.5790395,,,,,"인천광역시 중구 은하수로 28, 1층 101-1호 (중산동)"
다솜카페,카페,인천광역시?중구?중산동 1873-3,37.48873413,126.5589981,,,,,"인천광역시 중구 자연대로 47, 8층 804호 일부 (중산동)"
카페일리터 운서점,카페,인천광역시?중구?운서동 2793-3 영종프라자,37.49274978,126.4890628,,,,,"인천광역시 중구 흰바위로 37, 영종프라자 1층 101호 (운서동)"
트루셰어 펫텔 카페,카페,인천광역시?중구?운남동 347-1,37.49106826,126.534892,,,,,"인천광역시 중구 운남동로 44, 가동 1층 102,103,104호 (운남동)"
웨일까페 (Whale cafe),카페,인천광역시?중구?북성동3가 3-36,37.476243,126.6195748,,,,,"인천광역시 중구 차이나타운로 33, 지하1,지상1층 102, 103호 (북성동3가)"
팽 드 영종(pain de 영종),카페,인천광역시?중구?운북동 1363-5,37.5274526,126.5045844,,,,,"인천광역시 중구 미단소망로 62, 1층 102호 (운북동)"
온더플로우,카페,인천광역시?중구?중산동 1909-12,37.49819962,126.5673155,,,,,"인천광역시 중구 월촌길 69, 1층 101,102,103호 (중산동)"
에비뉴2023,카페,인천광역시?중구?신흥동3가 7-326?현대상가,37.45716331,126.6341016,,,,,"인천광역시 중구 인항로 34, 현대상가 3층 305호 (신흥동3가)"
Haze(헤이즈),카페,인천광역시?중구?운서동 3046-6,37.49448625,126.4983723,,,,,"인천광역시 중구 화랑목로100번길 73, 1층 102호 (운서동)"
공차 인천영종스카이점,카페,인천광역시?중구?중산동 1875-9 영종 힐링프라자,37.48636482,126.5587472,,,,,"인천광역시 중구 하늘달빛로 78, 1층 103호 (중산동, 영종 힐링프라자)"
메가엠지씨커피 동인천역점,카페,"인천광역시?중구?인현동 27-16 프로스펙스,보스,라네이즈",37.47444521,126.6302704,,,,,"인천광역시 중구 우현로 83, 제1호  1층 (인현동)"
다인카페,카페,인천광역시?중구?중산동 1161-12,37.50690892,126.5542709,,,,,"인천광역시 중구 중산로29번길 87-16, 지1층 (중산동)"
컴포즈 커피 신흥시장점,카페,인천광역시?중구?신흥동2가?7-1,37.46634271,126.6356274,,,,,"인천광역시 중구 서해대로454번길 7, 1층 101호 (신흥동2가)"
Holy Lemon(홀리레몬),카페,인천광역시?중구?운서동 3026-7,37.49849937,126.5005585,,,,,"인천광역시 중구 햇내로안길 53, 1층 102호 (운서동)"
화안(Hwa-an),카페,인천광역시?중구?송월동3가 12-2,37.47786102,126.61974,,,,,"인천광역시 중구 자유공원서로37번길 38, 1층 (송월동3가)"
달빛창가,카페,인천광역시?중구?전동 15-8,37.47725394,126.6284406,,,,,"인천광역시 중구 참외전로72번길 20, 1층 (전동)"
필아웃 영종도점,카페,인천광역시?중구?중산동 1877-6,37.48712926,126.5599879,,,,,"인천광역시 중구 하늘중앙로225번길 23, 1층 107호 (중산동)"
