name,category,address,lat,lng,benefitValue,discountPercent,benefit_source_url,benefit_note,address_enriched
마전근린공원,놀거리,인천광역시 서구 왕길동 산106-4,37.59770496,126.6604742,,,,,인천광역시 서구 완정로133번길 17-9
검단선사박물관,놀거리,인천광역시 서구 원당동 824-11,37.59444584,126.6986824,,,,,인천광역시 서구 고산후로121번길 7
송암미술관,놀거리,인천광역시 미추홀구 학익동 587-145,37.4344431,126.6422184,,,,,인천광역시 미추홀구 비류대로55번길 68
한국이민사박물관,놀거리,인천광역시 중구 북성동1가 102-2,37.47014308,126.6002711,,,,,인천광역시 중구 월미로 329
인천도시역사관,놀거리,인천광역시 연수구 송도동 24-7,37.39281282,126.6358893,,,,,인천광역시 연수구 인천타워대로 238
인천광역시립박물관,놀거리,인천광역시 연수구 옥련동 525,37.42070925,126.6531798,,,,,인천광역시 연수구 청량로160번길 26
인천락실내바다낚시터,놀거리,인천광역시 서구 백석동 212-70,37.58068301,126.6585443,,,,,인천광역시 서구 한서로 36-10
디스커버리 클라이밍스퀘어ICN,놀거리,인천광역시 서구 마전동 999-4,37.59806448,126.6673291,,,,,인천광역시 서구 완정로 70
선두포저수지,놀거리,(화도면),37.63364841,126.4639578,,,,,인천광역시 강화군 화도면 덕포길
강화도 황청낚시터,놀거리,인천광역시?강화군?내가면?황청리 541-1,37.71419283,126.3647036,,,,,인천광역시 강화군 내가면 황청포구로443번길 82
[강화 나들길 제3코스] 고려왕릉 가는 길,놀거리,인천광역시 강화군 강화읍?신문리 254-8,37.74582454,126.4822613,,,,,인천광역시 강화군 강화읍 청하동길 24
[인천 개항 누리길] 3시간 코스,놀거리,인천광역시?중구?해안동1가 1-5 인천아트플랫폼,37.47260602,126.6205007,,,,,인천광역시 중구 제물량로218번길 3 (해안동1가)
강화 버팔로 캠팜,놀거리,인천광역시?강화군?하점면?삼거리 771-7,37.75481676,126.4151895,,,,,인천광역시 강화군 하점면 고려산로 329-74
